codenumber,newID,coder,exptr,pose,age,gender,Movement_Onset,Movement,Piece,Orientation,training,demoStart,demoEnd,testStart,FirstTouch,testEnd,robotExptr,robotChild,manipCheck,Naming,Goal,LTG,CRP,CRT
8552,855236,LT, SW & CT, C3,36,m,239851,,2,6, 1,179686,218315,222394,222394,254573, R, Y, np, 999, 1,233261, 999, 999
8552,855236,LT, SW & CT, C2,36,m,156719,,5,2, 1,116332,147426,151096,151096,176822, R, Y, np, 999, 1,158236, 999, 999
8552,855236,LT, SW & CT, C2,36,m,158236,,1,5, 1,116332,147426,151096,151096,176822, R, Y, np, 999, 1,158236, 999, 999
8556,855636,HG, KB, C5,36,f,654908,M,3,3, 1,604112,642226,647428,647428,692784, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C5,36,f,654976,M,4,4, 1,604112,642226,647428,647428,692784, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C5,36,f,658852,M,5,1, 1,604112,642226,647428,647428,692784, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C5,36,f,664088,M,1,5, 1,604112,642226,647428,647428,692784, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C5,36,f,666366,M,2,5, 1,604112,642226,647428,647428,692784, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,522546,M,5,1, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,527340,M,5,6, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,528122,M,5,1, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,557124,M,1,5, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,558450,M,2,5, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,570044,M,3,3, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,571540,M,4,4, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,572288,M,4,6, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C4,36,f,572696,M,3,6, 1,475524,508776,516222,516222,594150, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, CB,36,f,80274,M,4,4, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, CB,36,f,82756,M,3,3, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, CB,36,f,90032,M,3,6, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, CB,36,f,90916,M,4,6, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, CB,36,f,93364,M,4,4, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, CB,36,f,93364,M,3,3, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, CB,36,f,99348,M,3,6, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, CB,36,f,99654,M,4,6, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, CB,36,f,110772,M,3,3, 999,0,0,34952,34952,118966, 999, Y, 999, np, 999,0, 999, 999
8556,855636,HG, KB, C3,36,f,408884,M,1,1, 1,363868,394468,399840,399840,464474, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C3,36,f,412794,M,1,6, 1,363868,394468,399840,399840,464474, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C3,36,f,425748,M,2,1, 1,363868,394468,399840,399840,464474, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C3,36,f,433908,M,4,4, 1,363868,394468,399840,399840,464474, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C3,36,f,446148,M,3,3, 1,363868,394468,399840,399840,464474, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C3,36,f,457164,M,2,6, 1,363868,394468,399840,399840,464474, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C3,36,f,460190,M,4,6, 1,363868,394468,399840,399840,464474, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C3,36,f,460190,M,3,6, 1,363868,394468,399840,399840,464474, G, W, nc, np, 0,0, 999, 999
8556,855636,HG, KB, C2,36,f,299132,M,5,2, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,301478,M,1,5, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,302702,M,5,6, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,307598,M,1,6, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,320144,M,5,2, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,327386,M,1,5, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,330548,M,1,6, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,331602,M,5,6, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,332520,M,5,2, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,333438,M,1,5, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8556,855636,HG, KB, C2,36,f,334288,M,1,6, 1,257278,285362,293080,293080,335614, G, W, c, np, 1,301478, 999, 999
8566,856636,HG, KB, C5,36,m,514658,M,4,4, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,524926,M,4,6, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,525878,M,4,4, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,526932,M,3,3, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,534548,M,5,2, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,543728,M,5,6, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,547944,M,4,6, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,559776,M,5,1, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,566202,M,5,6, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C5,36,m,578714,M,3,6, 1,441966,501942,507212,507212,583950, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, C4,36,m,0,,,, 1,345542,382160,388042,388042,436730, O, B, nc, np, 0,0, 999, 999
8566,856636,HG, KB, CB,36,m,0,,,, 999,0,0,15130,15130,72726, 999, W, np, np, 999,0, 999, 999
8566,856636,HG, KB, C3,36,m,325278,M,4,6, 1,253538,282404,286416,286416,338776, O, B, NC, np, 0,0, 999, 999
8566,856636,HG, KB, C2,36,m,0,,,, 1,197710,220252,227596,227596,247044, O, B, nc, np, 0,0, 999, 999
8571,857136,LT, KP & MS,CB,36,m,0,,,, 1,0,0,13872,13872,90939, 999, W, 999, 999, 999,0, 999, 999
8571,857136,LT, KP & MS,C5,36,m,579156,,5,2, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,582794,,1,5, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,583644,,2,5, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,586704,,3,1, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,588914,,5,2, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,592552,,4,1, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,594490,,3,6, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,607308,,3,1, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,611561,,5,6, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,612442,,1,6, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,612816,,2,6, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,619378,,3,6, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C5,36,m,619378,,4,6, 1,534788,569218,574634,574612,620795,G, O, np, 999, 1,592552, 999, 999
8571,857136,LT, KP & MS,C4,36,m,466854,,5,2, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,468486,,1,5, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,470424,,2,5, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,475660,,3,3, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,476897,,4,4, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,494632,,1,6, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,499732,,2,6, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,500707,,2,5, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,501219,,3,6, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,512618,,1,5, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS,C4,36,m,517310,,4,6, 1,402756,457137,457742,457742,524006, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS, C3,36,m,364276,,5,2, 1,321965,354297,357986,357986,393724, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS, C3,36,m,366826,,3,1, 1,321965,354297,357986,357986,393724, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS, C3,36,m,371552,,4,2, 1,321965,354297,357986,357986,393724, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS, C3,36,m,375632,,4,1, 1,321965,354297,357986,357986,393724, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS, C3,36,m,378726,,2,5, 1,321965,354297,357986,357986,393724, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS, C3,36,m,380596,,1,5, 1,321965,354297,357986,357986,393724, G, O, np, 999, 0,0, 999, 999
8571,857136,LT, KP & MS, C2,36,m,252281,M,5,2, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,259420,,1,5, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,260202,,2,5, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,266696,,3,1, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,271932,,4,1, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,277038,,2,6, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,277984,,5,6, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,278188,,1,6, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,281078,,3,6, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8571,857136,LT, KP & MS, C2,36,m,281860,,4,6, 1,214472,240224,241944,241944,283838, G, O, np, 999, 1,259352, 999, 999
8572,857236,SM, KP, C5,36,m,443258,M,4,4, 1,394876,438600,441898,441898,481848, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C5,36,m,448120,M,1,1, 1,394876,438600,441898,441898,481848, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C5,36,m,461210,M,1,6, 1,394876,438600,441898,441898,481848, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C4,36,m,345610,M,1,1, 1,304980,340442,343094,343094,388586, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C4,36,m,348602,M,4,4, 1,304980,340442,343094,343094,388586, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C4,36,m,381106,M,2,1, 1,304980,340442,343094,343094,388586, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C4,36,m,386614,M,4,6, 1,304980,340442,343094,343094,388586, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, CB,36,m,60996,M,4,4, 1,0,0,1598,1598,74188, 999, W, 999, np, 999,0, 999, 999
8572,857236,SM, KP, CB,36,m,66640,M,4,6, 1,0,0,1598,1598,74188, 999, W, 999, np, 999,0, 999, 999
8572,857236,SM, KP, C3,36,m,267478,M,1,1, 1,234090,260440,263704,263704,298486, G, Y, c, np, 0,0, 999, 999
8572,857236,SM, KP, C3,36,m,269450,M,4,4, 1,234090,260440,263704,263704,298486, G, Y, c, np, 0,0, 999, 999
8572,857236,SM, KP, C3,36,m,275060,M,2,1, 1,234090,260440,263704,263704,298486, G, Y, c, np, 0,0, 999, 999
8572,857236,SM, KP, C3,36,m,292060,M,1,6, 1,234090,260440,263704,263704,298486, G, Y, c, np, 0,0, 999, 999
8572,857236,SM, KP, C3,36,m,294066,M,2,6, 1,234090,260440,263704,263704,298486, G, Y, c, np, 0,0, 999, 999
8572,857236,SM, KP, C3,36,m,296140,M,4,6, 1,234090,260440,263704,263704,298486, G, Y, c, np, 0,0, 999, 999
8572,857236,SM, KP, C2,36,m,202572,M,4,4, 1,166192,196588,199614,199614,229568, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C2,36,m,203864,M,1,1, 1,166192,196588,199614,199614,229568, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C2,36,m,212160,M,3,1, 1,166192,196588,199614,199614,229568, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C2,36,m,220558,M,1,6, 1,166192,196588,199614,199614,229568, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C2,36,m,224026,M,1,1, 1,166192,196588,199614,199614,229568, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C2,36,m,225216,M,4,6, 1,166192,196588,199614,199614,229568, G, Y, nc, np, 0,0, 999, 999
8572,857236,SM, KP, C2,36,m,227358,M,3,6, 1,166192,196588,199614,199614,229568, G, Y, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C4,36,m,418472,M,4,4, 1,336096,405484,411128,411128,592382, R,  B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C4,36,m,424014,M,3,3, 1,336096,405484,411128,411128,592382, R,  B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C4,36,m,425714,M,5,1, 1,336096,405484,411128,411128,592382, R,  B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C4,36,m,491980,M,4,6, 1,336096,405484,411128,411128,592382, R,  B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C4,36,m,508912,M,3,6, 1,336096,405484,411128,411128,592382, R,  B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, CB,36,m,0,,,, 999,0,0,4012,4012,51306, 999, W, 999, np, 999,0, 999, 999
8580,858036,HG, OB, C3,36,m,0,,,, 1,181016,205700,214812,214812,322456, R, B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C2,36,m,159800,M,4,4, 1,135048,152626,157250,157250,172448, R, B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C2,36,m,164866,M,5,1, 1,135048,152626,157250,157250,172448, R, B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C2,36,m,168946,M,3,3, 1,135048,152626,157250,157250,172448, R, B, nc, np, 0,0, 999, 999
8580,858036,HG, OB, C2,36,m,172448,M,3,6, 1,135048,152626,157250,157250,172448, R, B, nc, np, 0,0, 999, 999
8581,858136,SS, OB, CB,36,f,41208,M,4,4,,0,0,11288,11288,62084, 999, W, 999, np, 999,0, 999, 999
8581,858136,SS, OB, CB,36,f,48994,M,4,6,,0,0,11288,11288,62084, 999, W, 999, np, 999,0, 999, 999
8581,858136,SS, OB, C5,36,f,561816,M,5,2,,491844,555186,558790,558790,589798, B, G, c, np, 0,0, 999, 999
8581,858136,SS, OB, C5,36,f,563482,M,1,5,,491844,555186,558790,558790,589798, B, G, c, np, 0,0, 999, 999
8581,858136,SS, OB, C5,36,f,564876,M,2,5,,491844,555186,558790,558790,589798, B, G, c, np, 0,0, 999, 999
8581,858136,SS, OB, C5,36,f,566814,M,4,4,,491844,555186,558790,558790,589798, B, G, c, np, 0,0, 999, 999
8581,858136,SS, OB, C5,36,f,569942,M,3,3,,491844,555186,558790,558790,589798, B, G, c, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,417248,M,4,4,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,421328,M,3,3,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,428332,M,5,2,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,429658,M,1,5,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,431052,M,2,5,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,450772,M,1,6,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,453526,M,2,6,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,455090,M,5,6,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,479366,M,4,6,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C4,36,f,482154,M,3,6,,378896,410176,415378,415378,483208, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,314738,M,5,2,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,316744,M,1,5,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,319056,M,2,5,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,328474,M,1,6,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,334594,M,2,6,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,335716,M,5,6,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,350438,M,5,2,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,353464,M,1,5,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,356694,M,2,5,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,367472,M,1,6,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,368934,M,2,6,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C3,36,f,370940,M,5,6,,281180,306680,312630,312630,372334, B, G, np, np, 0,0, 999, 999
8581,858136,SS, OB, C2,36,f,245310,M,5,2,,213554,232832,238442,238442,274278, B, G, np, np, 1,246568, 999, 999
8581,858136,SS, OB, C2,36,f,246568,M,1,5,,213554,232832,238442,238442,274278, B, G, np, np, 1,246568, 999, 999
8581,858136,SS, OB, C2,36,f,248948,M,2,5,,213554,232832,238442,238442,274278, B, G, np, np, 1,246568, 999, 999
8590,859036,LT, OB & ML,C2,36,f,362984,,5,2, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,364412,,2,5, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,365636,,1,5, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,370838,,1,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,370906,,2,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,370906,,5,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,372912,,5,2, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,374850,,2,5, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,376040,,1,5, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,381412,,2,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,382228,,1,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,382908,,5,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,384098,,5,2, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,385254,,2,5, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,386580,,1,5, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,388552,,1,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,388722,,2,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8590,859036,LT, OB & ML,C2,36,f,389470,,5,6, 1,309230,333052,359924,359924,393946, W, O, np, 999, 0,0, 999, 999
8594,859436,SM, OB, C5,36,M,601052,M,5,2, 1,550664,594660,597686,597686,636548, R, Y, c, np, 1,634712, 999, 999
8594,859436,SM, OB, C5,36,M,603466,M,2,5, 1,550664,594660,597686,597686,636548, R, Y, c, np, 1,634712, 999, 999
8594,859436,SM, OB, C5,36,M,605030,M,1,5, 1,550664,594660,597686,597686,636548, R, Y, c, np, 1,634712, 999, 999
8594,859436,SM, OB, C5,36,M,628150,M,1,6, 1,550664,594660,597686,597686,636548, R, Y, c, np, 1,634712, 999, 999
8594,859436,SM, OB, C5,36,M,629476,M,2,6, 1,550664,594660,597686,597686,636548, R, Y, c, np, 1,634712, 999, 999
8594,859436,SM, OB, C5,36,M,631720,M,5,6, 1,550664,594660,597686,597686,636548, R, Y, c, np, 1,634712, 999, 999
8594,859436,SM, OB, C4,36,M,469744,M,4,1, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,475490,M,5,1, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,485724,M,4,6, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,487492,M,5,6, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,493068,M,4,4, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,494530,M,3,3, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,499970,M,2,1, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,501976,M,1,1, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,504730,M,4,1, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,517208,M,3,1, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,519928,M,5,2, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,528428,M,5,6, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
8594,859436,SM, OB, C4,36,M,529958,M,1,6, 1,403852,461516,463420,463420,544850, R, Y, c, np, 0,0, 999, 999
